,id_runningnum,participant_id,agegrp,toi1,toi2,offset,trl_runningnum,event,trigger,artfree,trl_condition,accuracy,rt,beta_insula,beta_LC,pupil,LCr,trl_condition_bin,switch_condition,switch_condition_num,logreactiontime,logreactiontimez,response,bias
5240,36,42393,1,452270,454770,-1250,153,689,16,1,2,1.0,0.973813222281024,2.40361377253721,1.09329319907839,-0.0742032960704028,0.158114881656987,2,switch_to_oddball,3.0,-0.026535757300431,0.772331402362411,1.0,0.11872667251763157
5241,36,42393,1,454270,456770,-1250,154,693,16,1,1,1.0,0.890876928817306,1.29029038746057,0.968172179344369,0.750959474506627,0.158114881656987,1,switch_to_standard,4.0,-0.115548988080581,0.448130385311302,1.0,0.3256226167999325
5242,36,42393,1,456270,458770,-1250,155,697,16,1,1,1.0,0.975952149839941,-0.847462740887991,-0.161091674298612,0.675026067570602,0.158114881656987,1,stay_standard,1.0,-0.0243417205742369,0.780322449669035,1.0,0.35951131549162546
5243,36,42393,1,458270,460770,-1250,156,701,16,1,1,1.0,0.684998788718076,-2.15972045326934,0.704874885626596,-0.351314787407951,0.158114881656987,1,stay_standard,1.0,-0.378338209016255,-0.508991740812138,1.0,0.403827361696831
5244,36,42393,1,463270,465770,-1250,157,705,16,1,2,1.0,0.904152419536331,-0.670065087625091,0.809508344509925,-0.994547397713242,0.158114881656987,2,switch_to_oddball,3.0,-0.100757327120519,0.502004078975691,1.0,0.18692011385949422
5245,36,42393,1,465270,467770,-1250,158,709,16,1,1,1.0,0.92722642994886,0.304290028268747,-1.38542493500712,0.340509195448017,0.158114881656987,1,switch_to_standard,4.0,-0.0755574822411373,0.593786112588244,1.0,0.35026342888521644
5246,36,42393,1,468270,470770,-1250,159,713,16,1,1,1.0,0.961373294394434,0.957176744023544,-2.36247791331093,0.490021850055747,0.158114881656987,1,stay_standard,1.0,-0.0393925017378837,0.725504997051012,1.0,0.336881824438309
5247,37,42413,1,22984,25484,-1250,1,42,16,1,1,1.0,0.86763567824346,0.731801470261062,-0.621413346769539,-1.55118467732287,0.20788737404272,1,,,-0.141983377957169,1.11188379140375,1.0,0.0414488153226772
5248,37,42413,1,26963,29463,-1250,2,46,16,1,1,1.0,0.542755690878039,0.642394944160078,1.05602957719242,-1.67925589132582,0.20788737404272,1,stay_standard,1.0,-0.611095985012858,-1.665899381357,1.0,0.04132074410867424
5249,37,42413,1,28963,31463,-1250,3,50,16,1,3,1.0,0.926866539599359,0.238899671676186,-1.16121921813039,0.014704206195887,0.20788737404272,2,switch_to_oddball,3.0,-0.0759456940082182,1.5029164869282,1.0,-0.742985295793804
5250,37,42413,1,31963,34463,-1250,4,54,16,1,2,1.0,0.831950951431281,-0.795494921040925,-0.650019688286241,0.628252653358428,0.20788737404272,2,stay_oddball,2.0,-0.183981792505335,0.863196189621444,1.0,-0.3493717473466415
5251,37,42413,1,33963,36463,-1250,5,58,16,1,1,1.0,0.621982556398507,-0.639410141745753,-0.764806694607334,-0.399064918625804,0.20788737404272,1,switch_to_standard,4.0,-0.474843231011599,-0.859098196280182,1.0,0.04260093508137426
5252,37,42413,1,35963,38463,-1250,6,62,16,1,1,1.0,0.690048311864302,-1.49452950936606,-0.41242893343432,0.41905521143368,0.20788737404272,1,stay_standard,1.0,-0.37099366664728,-0.244167861748593,1.0,0.043419055211433744
5253,37,42413,1,39964,42464,-1250,7,66,16,1,1,1.0,0.786189774746163,-0.214516440263598,1.94560492237034,-1.42754466576305,0.20788737404272,1,stay_standard,1.0,-0.240557071998361,0.528193768014579,1.0,0.041572455334237014
5254,37,42413,1,41964,44464,-1250,8,70,16,1,2,1.0,0.789229320040249,0.498982349725955,-0.592699025214958,1.68684933870167,0.20788737404272,2,switch_to_oddball,3.0,-0.236698353926911,0.551042614892893,1.0,-0.34831315066129825
5255,37,42413,1,43964,46464,-1250,9,74,16,1,3,1.0,0.759306518426456,0.899676413217342,1.52065102007661,0.10898223337146,0.20788737404272,2,stay_oddball,2.0,-0.275349738015844,0.322173975015547,1.0,-0.7428910177666285
5256,37,42413,1,48964,51464,-1250,10,78,16,1,1,1.0,0.654446851025568,0.747296697608847,0.661589779086894,-0.658105794200515,0.20788737404272,1,switch_to_standard,4.0,-0.423964902390841,-0.557829454030931,1.0,0.04234189420579955
5257,37,42413,1,50964,53464,-1250,11,82,16,1,1,1.0,0.824585379414202,-0.262977244992038,-1.16447477636423,-1.59891891902508,0.20788737404272,1,stay_standard,1.0,-0.192874589385319,0.810538765454057,1.0,0.04140108108097498
5258,37,42413,1,52964,55464,-1250,12,86,16,1,1,1.0,0.757586470313981,-1.06339264555442,1.63801085590774,-1.79797421631882,0.20788737404272,1,stay_standard,1.0,-0.277617595883804,0.308745179180425,1.0,0.04120202578368125
5259,37,42413,1,54964,57464,-1250,13,90,16,1,1,1.0,0.758654108176415,-1.28771025453036,-1.66785262292853,-0.888724391935104,0.20788737404272,1,stay_standard,1.0,-0.276209325911312,0.317084048299388,1.0,0.04211127560806496
5260,37,42413,1,57964,60464,-1250,14,94,16,1,1,1.0,0.701710182549505,0.460366646014462,-0.588359602547131,-0.0171142859272665,0.20788737404272,1,stay_standard,1.0,-0.354234805571515,-0.144932664078089,1.0,0.0429828857140728
5261,37,42413,1,61964,64464,-1250,15,98,16,1,2,1.0,0.785886475507141,-1.4379758360597,0.321334223885172,-0.0174569820400268,0.20788737404272,2,switch_to_oddball,3.0,-0.240942930181431,0.52590896399976,1.0,-0.35001745698203995
5262,37,42413,1,63964,66464,-1250,16,102,16,1,1,1.0,0.758942013948399,-1.0507707563862,-0.277186382449413,0.94918685880679,0.20788737404272,1,switch_to_standard,4.0,-0.275829902464928,0.319330749941732,1.0,0.04394918685880685
5263,37,42413,1,67964,70464,-1250,17,106,16,1,1,1.0,0.714053128614978,1.71712035934902,0.132025479463403,-0.869193960149047,0.20788737404272,1,stay_standard,1.0,-0.336797909585927,-0.0416825797157331,1.0,0.04213080603985102
5264,37,42413,1,70964,73464,-1250,18,110,16,1,1,1.0,0.754118529872358,0.365759844297203,1.37986790525933,-1.29081185190329,0.20788737404272,1,stay_standard,1.0,-0.282205721906805,0.281577247495137,1.0,0.04170918814809678
